clf,metric,group,base,iter_0,iter_1,iter_2,iter_3,iter_4
DT_0.1,FP,g0,0.1123510097692364,0.12343045784551472,0.10888068607482279,0.2542037677259009,0.13020229892266957,0.13021152106236128
DT_0.1,FP,g1,0.4516581862102639,0.48075960377093685,0.38869007588921245,0.5339081956000467,0.38376533252680034,0.40993536864286995
DT_0.1,FN,g0,0.5359440630561912,0.5138198394537067,0.5145734626421125,0.46781707892920704,0.5202670444226508,0.5250924412480477
DT_0.1,FN,g1,0.11795994451045819,0.1254185954659544,0.1383358840047345,0.08869875717479778,0.1876155694330635,0.1334753790791678
DT_0.1,roc,g0,0.7233915050687751,0.7365545755299839,0.7484861325564044,0.7085229187281372,0.7136765198982253,0.7236363084002433
DT_0.1,roc,g1,0.8159817899892907,0.8041915207228264,0.8204153855662153,0.8042239981396232,0.8002801543411993,0.8167681377972954
DT_0.01,FP,g0,0.036577942710279934,0.017690956979806848,0.00800446760982874,0.03566445458120306,0.04560292256523561,0.02871106122403618
DT_0.01,FP,g1,0.15744837102095602,0.1616664887549939,0.14871336255038364,0.1435129450509915,0.1670234289905094,0.12804352510234862
DT_0.01,FN,g0,0.7060861574225419,0.7302532418001525,0.72090051214994,0.751401111474338,0.7046714612618503,0.7788609204169845
DT_0.01,FN,g1,0.41200698954553483,0.3707025383970807,0.40328720947942925,0.4748125616647806,0.3723070086319243,0.4370520949397044
DT_0.01,roc,g0,0.7049373923163356,0.7135339934975569,0.7030486166268732,0.7109494658811607,0.7094467339904449,0.717169741166208
DT_0.01,roc,g1,0.8037944588180622,0.8024728748203431,0.8163766195196855,0.8158151446456252,0.8111259084503931,0.7957156985583838
